group,hour,weekend,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
low,16:00,FALSE,0.086869619,0.050738007,0.050276753,0.436654366,0.066266913,0.039821648,0.03597786,0.05396679,0.050123001,0.04105166,0.029674047,0.032287823,0.009225092,0.006765068,0.004305043,0.001537515,0.001230013,2.29E-04,0.002846248,1.54E-04
low,17:00,FALSE,0.101031511,0.060194997,0.053129858,0.501766285,0.073477462,0.039564787,0.025151901,0.044792991,0.02614102,0.022749753,0.01907588,0.014130281,0.006217324,0.00452169,0.00353257,0.001271725,0.001130423,0.00098912,0.000847816,2.83E-04
low,18:00,FALSE,0.123218912,0.062985751,0.057966321,0.54468912,0.071081606,0.038374352,0.01732513,0.027525906,0.014572539,0.011819948,0.009067358,0.010686529,0.002428756,0.003400259,0.002428757,4.29E-04,0.001190415,0.000809585,0,0
low,19:00,FALSE,0.120591406,0.068381334,0.060064685,0.557369475,0.066379177,0.036654859,0.016171262,0.025720006,0.010934853,0.010934853,0.007392576,0.010318805,0.001848144,0.002618205,0.002156168,0.000924072,0.000616048,0.000616048,0,3.08E-04
low,20:00,FALSE,0.127161438,0.070543229,0.061208875,0.547666412,0.070849273,0.03427697,0.015914308,0.026013772,0.01117062,0.01193573,0.006885999,0.012088753,2.85E-04,0.001398623,0.001683244,9.18E-04,0.00E+00,-0.000306044,3.06E-04,0.00E+00
low,21:00,FALSE,0.123948402,0.075154234,0.06281548,0.548794167,0.068003365,0.033510936,0.01836792,0.028042624,0.012198542,0.009814919,0.005748738,0.009254066,0.001121705,0.001261918,0.001402132,5.61E-04,-0.000140213,1.40E-04,0,0
low,22:00,FALSE,0.134509202,0.071625767,0.054601227,0.549233129,0.064570552,0.034202454,0.017638037,0.030368098,0.012269939,0.010122699,0.006748467,0.00981595,2.94E-04,0.001239264,0.002147239,6.13E-04,-0.000306748,0,3.07E-04,0
low,23:00,FALSE,0.124787776,0.07229768,0.056734578,0.558715337,0.074702886,0.035936616,0.014431239,0.024617997,0.012167515,0.009196378,0.005517827,0.008347482,5.47E-04,0.00E+00,0.002,0,0,0,0,0
low,0:00,TRUE,0.150479846,0.062955855,0.071401151,0.547792707,0.065642994,0.022264875,0.013819578,0.024952015,0.014203455,0.006525912,0.005758157,0.011900192,3.03E-04,0.001616123,3.84E-04,0,0,0,0,0
low,1:00,TRUE,0.145658263,0.068027211,0.068427371,0.538215286,0.069227691,0.029211685,0.013605442,0.027611045,0.010004001,0.008403362,0.00560224,0.012404962,6.01E-04,0.003,0,0,0,0,0,0
low,2:00,TRUE,0.131515638,0.062951082,0.06936648,0.572574178,0.062149158,0.022453889,0.01563753,0.023656776,0.009623096,0.008019246,0.004811548,0.012830794,4.11E-04,0.002396151,0.001603849,0,0,0,0,0
low,3:00,TRUE,0.145504732,0.058359621,0.073343849,0.562302839,0.059148265,0.018927445,0.014195583,0.029179811,0.012618297,0.005914826,0.005914827,0.011435331,0.000788643,0.000788644,0.001577287,0,0,0,0,0
low,4:00,TRUE,0.145592164,0.065894924,0.068121104,0.5730187,0.052983081,0.020926091,0.012021371,0.024487979,0.012911843,0.005788068,0.003561888,0.010685663,0.000890472,0.001780944,0.001335708,0,0,0,0,0
low,5:00,TRUE,0.147672552,0.057784912,0.071829855,0.573836277,0.060995184,0.017255217,0.01364366,0.022070626,0.012841091,0.003210273,0.004012841,0.013242376,6.05E-04,0.00E+00,0.001,0,0,0,0,0
low,6:00,TRUE,0.132899272,0.062428189,0.063960168,0.581386442,0.069705094,0.023745691,0.011489851,0.022213711,0.010723861,0.00536193,0.004978935,0.008425891,6.81E-04,0.00123401,0.00076599,0,0,0,0,0
low,7:00,TRUE,0.134590656,0.060437205,0.069009859,0.55079297,0.078011145,0.024860694,0.015430776,0.022288898,0.012430347,0.007715388,0.006858123,0.01457351,4.29E-07,0.003,0,0,0,0,0,0
low,8:00,TRUE,0.13994512,0.060368483,0.067032536,0.553900431,0.074480596,0.023912191,0.011368091,0.025480204,0.013328107,0.008232065,0.005880047,0.013328107,7.44E-04,0.001215994,0.000784006,0,0,0,0,0
low,9:00,TRUE,0.141959799,0.066164154,0.069932998,0.555276382,0.064070352,0.02680067,0.011725293,0.027638191,0.009631491,0.006281407,0.004187605,0.012144053,0.001256282,0.002093802,0.000837521,0,0,0,0,0
low,10:00,TRUE,0.141224863,0.057129799,0.069012797,0.550274223,0.069012797,0.02285192,0.01416819,0.030621572,0.014625228,0.005484461,0.007769653,0.015996343,0.000914077,0,0.000914077,0,0,0,0,0
low,11:00,TRUE,0.145034642,0.061431871,0.066050808,0.544572748,0.066974596,0.031408776,0.013394919,0.029561201,0.013856813,0.009237875,0.004157044,0.011547344,7.71E-04,0.001076212,0.000923788,0,0,0,0,0
low,12:00,TRUE,0.14159647,0.060569595,0.066586442,0.561973526,0.067789811,0.024468512,0.013638187,0.02807862,0.012835941,0.005214601,0.004412354,0.009626956,0,0.001203369,0.002005616,0,0,0,0,0
low,13:00,TRUE,0.151167554,0.065956575,0.068004916,0.533797624,0.073740271,0.020483408,0.016796395,0.032363785,0.012699714,0.007374027,0.004096681,0.010241705,0,0.001638672,0.001229005,0,0,0,4.10E-04,0
low,14:00,TRUE,0.147891392,0.064702484,0.065857886,0.5384171,0.064702484,0.031195841,0.012131715,0.028307337,0.017908723,0.008665512,0.003466204,0.013287117,0.000577701,0.000577701,0.001733102,0,0.000577701,0,0,0
low,15:00,TRUE,0.133302369,0.068276823,0.059451927,0.535996285,0.073850441,0.039015327,0.012540641,0.030190432,0.013934046,0.0102183,0.006967023,0.012076172,0.000928937,0.002786809,4.64E-04,0,0,0,0,0
low,16:00,TRUE,0.132940682,0.059739167,0.065628944,0.553218342,0.071098023,0.026924695,0.016407236,0.0256626,0.014303744,0.007993269,0.005889777,0.016407236,0,0.001682793,0.001262095,8.41E-04,0.00E+00,0,0,0
low,17:00,TRUE,0.131181038,0.071924806,0.054760932,0.561095218,0.071107479,0.029423784,0.014711892,0.025745811,0.011442583,0.008581937,0.006129955,0.010216592,0,0.002043318,0.001634655,0,0,0,0,0
low,18:00,TRUE,0.130716463,0.072027439,0.07355183,0.520960366,0.094893292,0.033155488,0.009908537,0.028963414,0.011432927,0.008003049,0.004573171,0.009908536,0,0.001143293,0.000762195,0,0,0,0,0
low,19:00,TRUE,0.135049684,0.060072267,0.074074074,0.563233966,0.062782294,0.024390244,0.015356821,0.026196928,0.013098465,0.003613369,0.005420054,0.015808492,0,0,9.03E-04,0.00E+00,0,0,0,0
low,20:00,TRUE,0.143920596,0.063275434,0.069478908,0.56038048,0.059139785,0.02688172,0.011993383,0.02853598,0.011166253,0.005376344,0.006203474,0.010752688,0,0.001240695,0.00082713,0.00082713,0,0,0,0
low,21:00,TRUE,0.132321955,0.0674252,0.065739571,0.563000421,0.070375053,0.019806152,0.019384745,0.02865571,0.010956595,0.00674252,0.004214075,0.010535188,0,8.43E-04,0.00E+00,0,0,0,0,0
low,22:00,TRUE,0.127606339,0.075062552,0.058381985,0.573811509,0.070058382,0.022101752,0.018765638,0.022101751,0.009591326,0.007506256,0.002919099,0.009174312,0,0.001668056,2.51E-04,0.001,0,0,0,0
low,23:00,TRUE,0.125773994,0.07120743,0.070433437,0.548374613,0.073529411,0.02631579,0.018188854,0.027089784,0.012770898,0.008513931,0.005804954,0.009287926,0,0.001934984,7.74E-04,0.00E+00,0,0,0,0
very_high,0:00,FALSE,0.022874407,0.003308876,0.000575457,0.009351172,0.04013811,0.038411739,0.035390591,0.057114085,0.055819306,0.053229751,0.06862322,0.058696591,0.034815134,0.037548554,0.067616171,0.321104877,0.072363688,0.007624802,0.012516185,0.002877284
very_high,1:00,FALSE,0.022708275,0.002646977,0.000557258,0.005293954,0.042908888,0.034689329,0.03594316,0.055307885,0.050431875,0.053218167,0.067706882,0.06338813,0.038450822,0.038311508,0.070632488,0.32390638,0.073279465,0.006965729,0.010169964,0.003482864
very_high,2:00,FALSE,0.019649722,0.00412929,4.21E-04,0.007410423,0.037163605,0.032749537,0.033603873,0.050263421,0.050690588,0.056101381,0.066211021,0.062508899,0.03630927,0.039441834,0.071906592,0.339598462,0.070625089,0.008400969,0.008685747,0.004129289
very_high,3:00,FALSE,0.023058614,0.004611722,0.000595061,0.007438263,0.034662303,0.03005058,0.033323415,0.049241298,0.048646236,0.052662898,0.069919667,0.066646831,0.036596251,0.037637608,0.072597441,0.333234157,0.076762868,0.008777149,0.00877715,0.004760488
very_high,4:00,FALSE,0.025218967,0.004077318,0.000755059,0.00679553,0.028692238,0.029145273,0.030655392,0.045756569,0.046511627,0.049833887,0.06704923,0.061461794,0.036544851,0.040018121,0.077922078,0.350347327,0.077167019,0.008003625,0.009966777,0.004077318
very_high,5:00,FALSE,0.02080891,0.00278429,3.07E-04,0.005261782,0.042350527,0.033118406,0.03443728,0.051729191,0.053194608,0.052901524,0.06887456,0.064771395,0.037075029,0.041178195,0.075468933,0.322831184,0.072831184,0.006008207,0.010697538,0.003370457
very_high,6:00,FALSE,0.021887016,0.004436557,0.000591541,0.007394262,0.036823425,0.036379769,0.03637977,0.051759834,0.054421769,0.053978113,0.069210292,0.057379474,0.033422064,0.042443065,0.070245489,0.326678498,0.072167997,0.007837918,0.011830819,0.004732328
very_high,7:00,FALSE,0.019690577,0.004844507,0.000781372,0.008126269,0.047194875,0.041881544,0.043131739,0.061259572,0.059853102,0.056883888,0.071729958,0.066572902,0.034536646,0.039224879,0.063447414,0.296765119,0.06438506,0.006563526,0.008751367,0.004375684
very_high,8:00,FALSE,0.019757521,0.002843886,4.99E-04,0.004590465,0.039365365,0.032929202,0.034575663,0.049992516,0.051189941,0.051938333,0.070498428,0.059422242,0.033378237,0.036222123,0.074390061,0.339021105,0.074539739,0.009579404,0.010477474,0.004789702
very_high,9:00,FALSE,0.023098202,0.00428769,0.000691563,0.006915629,0.030013832,0.033471646,0.028769018,0.045089903,0.044674965,0.045643154,0.068741355,0.05560166,0.04011065,0.039834025,0.077593361,0.351175657,0.075795297,0.009958506,0.012448133,0.006085754
very_high,10:00,FALSE,0.022209061,0.003997631,0.000740302,0.006366598,0.022209061,0.024133847,0.024281907,0.039087948,0.037163162,0.047675452,0.067367486,0.059224163,0.044122002,0.043233639,0.08335801,0.370299082,0.077583655,0.008439443,0.012289014,0.006218537
very_high,11:00,FALSE,0.024044147,0.003810274,0.000788333,0.003810275,0.023124425,0.022730259,0.024175535,0.038234135,0.039022467,0.046511628,0.068584943,0.06240967,0.045986073,0.049139403,0.085534096,0.355538037,0.077256602,0.009854159,0.013664433,0.005781106
very_high,12:00,FALSE,0.028540066,0.002744237,0.001234907,0.004527991,0.023051592,0.022502744,0.024698134,0.035675082,0.038556531,0.044182218,0.069154775,0.066547749,0.047886938,0.045691548,0.083562019,0.356064764,0.077387487,0.009330406,0.011937431,0.006723381
very_high,13:00,FALSE,0.025963489,0.003380662,0.000946586,0.005273834,0.025557809,0.023935091,0.024340771,0.04137931,0.046382691,0.054361055,0.074780257,0.06964165,0.043002028,0.046247465,0.087897228,0.329682217,0.073698445,0.006761325,0.0112238,0.005544287
very_high,14:00,FALSE,0.024012158,0.002735562,0.001519757,0.008510639,0.032826747,0.026443769,0.026747721,0.04224924,0.049544073,0.052735562,0.088905775,0.075379939,0.043617022,0.04680851,0.082370821,0.30668693,0.06550152,0.007446808,0.011246201,0.004711246
very_high,15:00,FALSE,0.020852085,0.003150315,0.000750075,0.007950795,0.033603361,0.030153015,0.03030303,0.047104711,0.04860486,0.058355836,0.085208521,0.07470747,0.054605461,0.04530453,0.079507951,0.296879688,0.059105911,0.006150615,0.012751275,0.004950495
very_high,16:00,FALSE,0.022248244,0.00365925,0.00131733,0.006440281,0.028395785,0.028103044,0.025468385,0.043179156,0.047131148,0.05971897,0.071135831,0.068793911,0.047277517,0.045813818,0.085626463,0.324502342,0.066159251,0.006293911,0.012880562,0.005854801
very_high,17:00,FALSE,0.020710059,0.004034427,0.001075848,0.009144701,0.026223776,0.032947822,0.029316837,0.044513179,0.049757934,0.061592254,0.078133405,0.073023131,0.049220011,0.040344271,0.083512641,0.308633674,0.065761162,0.005648198,0.011430877,0.004975793
very_high,18:00,FALSE,0.022373265,0.004248089,0.001699235,0.006655338,0.023647692,0.03313509,0.030161427,0.047720193,0.049844236,0.056499575,0.074058341,0.065137355,0.040356839,0.04035684,0.079439252,0.328518833,0.068960634,0.008920986,0.012602662,0.005664118
very_high,19:00,FALSE,0.022002821,0.00380818,0.002115656,0.00719323,0.032157969,0.035825106,0.034273625,0.049506347,0.04696756,0.058110014,0.067842031,0.070239774,0.042454161,0.036248237,0.075881523,0.322143865,0.071509168,0.006346967,0.010578279,0.004795487
very_high,20:00,FALSE,0.021305654,0.003004644,0.000956023,0.00928708,0.033460803,0.040972412,0.034007102,0.048210871,0.051898388,0.055449331,0.064872986,0.06268779,0.042338159,0.040562688,0.075389238,0.320131111,0.073886916,0.005736138,0.01160885,0.004233816
very_high,21:00,FALSE,0.021424816,0.00446898,0.002103049,0.009989485,0.037329127,0.041009464,0.040615142,0.053101998,0.053364879,0.056782334,0.070189275,0.064537329,0.039563617,0.036540484,0.069006309,0.308228181,0.071109359,0.005126183,0.011829653,0.003680336
very_high,22:00,FALSE,0.026090501,0.003125425,0.001766544,0.011006931,0.032884903,0.038999864,0.034515559,0.049327354,0.044707161,0.053403996,0.068079902,0.066177469,0.0385922,0.03587444,0.075417856,0.323413507,0.074058975,0.006794402,0.011550482,0.004212529
very_high,23:00,FALSE,0.022608216,0.003170665,0.001102839,0.008271299,0.036807279,0.040391508,0.040667218,0.050868486,0.051695617,0.051419906,0.068789633,0.061896885,0.033223049,0.035566584,0.069616763,0.323132065,0.079542322,0.006617038,0.010890544,0.003722084
very_high,0:00,TRUE,0.031589024,0.004467134,0.001595405,0.007338865,0.031908104,0.033184429,0.035098915,0.044990428,0.049776643,0.052967454,0.061901723,0.059987237,0.033503509,0.037013402,0.074345884,0.338864071,0.081365667,0.004467135,0.00925335,0.006381621
very_high,1:00,TRUE,0.029402757,0.002756508,0.000918836,0.007656968,0.031240429,0.037672281,0.030934151,0.048698315,0.04532925,0.050842266,0.060643185,0.053292497,0.037672281,0.03338438,0.077182236,0.348851455,0.084532925,0.00459418,0.011638592,0.002756508
very_high,2:00,TRUE,0.034008932,0.004122294,0.002061148,0.008931638,0.029886637,0.037100653,0.031260735,0.045688767,0.044658193,0.059086225,0.067330814,0.056338028,0.0391618,0.039848849,0.073514256,0.331157678,0.079010649,0.002748197,0.008931639,0.005152868
very_high,3:00,TRUE,0.028990124,0.004460019,0.00223001,0.00796432,0.02962727,0.03536158,0.031857279,0.0433259,0.041414463,0.050015929,0.063077413,0.052245938,0.037273017,0.042051609,0.074546034,0.353297228,0.082191781,0.003504301,0.012105766,0.004460019
very_high,4:00,TRUE,0.028694969,0.00235849,0.002358491,0.008254717,0.034591195,0.043238993,0.036163522,0.051100629,0.045204403,0.056210692,0.0625,0.057389937,0.041666666,0.040487422,0.065644654,0.323113207,0.080974843,0.002358491,0.011792453,0.005896226
very_high,5:00,TRUE,0.031621791,0.004383218,0.00219161,0.00626174,0.032247965,0.035378836,0.029743268,0.04226675,0.03913588,0.055729493,0.057921102,0.050093926,0.036318097,0.040701315,0.073575454,0.355666875,0.086412023,0.004383218,0.010958046,0.005009393
very_high,6:00,TRUE,0.033309456,0.004297994,0.002865329,0.00752149,0.037249284,0.039040115,0.040472779,0.052292264,0.04691977,0.053008596,0.05551576,0.060171919,0.033309456,0.037965616,0.063037249,0.324856734,0.087034384,0.003939828,0.011103152,0.006088825
very_high,7:00,TRUE,0.033959538,0.003612716,0.002528902,0.006141619,0.033959537,0.039739885,0.03251445,0.050216763,0.051300578,0.054552024,0.059971098,0.062861272,0.033598265,0.042268787,0.065390173,0.326950867,0.082369942,0.002528902,0.009393064,0.006141618
very_high,8:00,TRUE,0.03359616,0.004113816,0.002742544,0.008227631,0.03531025,0.038395612,0.038395612,0.051422695,0.043880699,0.049022969,0.063764141,0.0572506,0.038395612,0.03702434,0.067535139,0.325334247,0.084333219,0.004113816,0.011312993,0.005827905
very_high,9:00,TRUE,0.032215211,0.003653271,0.001660578,0.007306543,0.033211557,0.032215211,0.028894055,0.04583195,0.042510794,0.048488874,0.060112919,0.049817337,0.043175024,0.039189638,0.078379276,0.356692129,0.076718698,0.004317503,0.010627698,0.004981734
very_high,10:00,TRUE,0.03175699,0.002416293,0.002416292,0.00586814,0.032792544,0.035208837,0.028995512,0.041076976,0.038660684,0.048325854,0.063168796,0.054193993,0.034173283,0.037625129,0.078702106,0.355885399,0.08940283,0.002761478,0.011736279,0.004832585
very_high,11:00,TRUE,0.030561478,0.004619759,0.001421464,0.004975124,0.033404407,0.028784648,0.022743426,0.040156361,0.046908315,0.047619048,0.059346126,0.054371002,0.04122246,0.042999289,0.076403696,0.357498223,0.08493248,0.002487563,0.014570007,0.004975124
very_high,12:00,TRUE,0.027960526,0.005921053,0.000986842,0.006907895,0.030592105,0.029934211,0.030263157,0.040789474,0.047039474,0.048355263,0.066118421,0.056907895,0.047039473,0.042434211,0.073355263,0.340131579,0.084868421,0.003289474,0.011842105,0.005263158
very_high,13:00,TRUE,0.027777778,0.004575163,3.47E-04,0.005535294,0.032352941,0.032352941,0.030718955,0.046732026,0.047058823,0.055882353,0.063725491,0.062091503,0.043137255,0.038888889,0.081699346,0.327124183,0.077777778,0.007189542,0.009477124,0.005555556
very_high,14:00,TRUE,0.033559898,0.003398471,0.001699235,0.00722175,0.035259134,0.03271028,0.02931181,0.03993203,0.046304163,0.050552252,0.061597281,0.060747664,0.03993203,0.039082413,0.073916738,0.341971113,0.078164826,0.004248088,0.013169074,0.00722175
very_high,15:00,TRUE,0.02593985,0.004511278,0.00075188,0.006390977,0.033082707,0.034962406,0.028195488,0.052631579,0.05037594,0.05037594,0.060150376,0.064661654,0.044736842,0.040977444,0.07406015,0.333834587,0.071052631,0.005639098,0.011278196,0.006390977
very_high,16:00,TRUE,0.025025364,0.004396347,0.000676361,0.006087251,0.032127156,0.026039905,0.027054447,0.046330741,0.051065269,0.055123436,0.06323977,0.060534325,0.039567129,0.036523503,0.078457897,0.346635103,0.077781535,0.008454515,0.009469057,0.005410889
very_high,17:00,TRUE,0.028901734,0.002528902,0.001083815,0.00650289,0.035404624,0.027817919,0.024205203,0.048771676,0.057442197,0.057803468,0.057442196,0.068641619,0.046242774,0.041546243,0.072254335,0.322976879,0.074783237,0.009393064,0.010115607,0.006141618
very_high,18:00,TRUE,0.034324133,0.001769285,3.07E-04,0.006770559,0.034324133,0.03467799,0.033262562,0.048832272,0.049893843,0.060155697,0.059094126,0.069709837,0.048478415,0.043524416,0.070417551,0.307855627,0.070771408,0.009200283,0.010615711,0.00601557
very_high,19:00,TRUE,0.032648569,0.003301541,0.000733676,0.00843727,0.034849597,0.033749083,0.021276596,0.043286867,0.056126192,0.055025679,0.058694057,0.060161409,0.028613352,0.035583273,0.07006603,0.353631695,0.080704329,0.006603081,0.010638298,0.005869406
very_high,20:00,TRUE,0.031567489,0.002902758,0.001088534,0.008345428,0.036647315,0.032293178,0.026487664,0.04862119,0.051161103,0.06095791,0.06712627,0.059869376,0.040638606,0.038461539,0.067851959,0.33018868,0.070754717,0.007982583,0.011248186,0.005805515
very_high,21:00,TRUE,0.026146132,0.00465616,0.000716333,0.006446991,0.032951289,0.031876791,0.031160459,0.048710601,0.045487106,0.058381089,0.058022923,0.058022923,0.035458452,0.039040115,0.070558739,0.353510029,0.075573066,0.00752149,0.011461318,0.004297994
very_high,22:00,TRUE,0.029683113,0.005615724,0,0.008022463,0.039711191,0.026474128,0.028880866,0.044524669,0.058162856,0.057761733,0.05736061,0.062976333,0.041716807,0.041315684,0.066185319,0.331327718,0.07661452,0.007220217,0.011632571,0.004813478
very_high,23:00,TRUE,0.028456768,0.005107625,0.00072966,0.009120759,0.039766509,0.032105071,0.035753375,0.056548704,0.062021161,0.058737686,0.060197009,0.067493615,0.040861,0.039036848,0.066399124,0.310835462,0.068588106,0.006566947,0.008026267,0.003648304
high,0:00,FALSE,0.00619418,0.004897724,0.011668108,0.087294727,0.15298185,0.216940363,0.185537309,0.124747911,0.081820801,0.052578508,0.036300778,0.02866609,0.003313166,0.002304812,0.001296456,0.002304811,0.000864305,0,2.88E-04,0
high,1:00,FALSE,0.006875806,0.005156854,0.011746168,0.094685575,0.155565106,0.213293224,0.175189801,0.126772669,0.081506947,0.050995559,0.037243948,0.03079788,0.003867641,0.002148689,0.001002722,0.001718951,0.00071623,7.16E-04,0.00E+00,0.00E+00
high,2:00,FALSE,0.006920925,0.00515388,0.013252835,0.090855544,0.15564718,0.218082756,0.173906641,0.129436019,0.084229126,0.051980563,0.033868355,0.027241938,0.002503313,0.003239582,0.001030776,0.002061552,0,0,5.89E-04,0.00E+00
high,3:00,FALSE,0.007750632,0.00589722,0.013816343,0.095197979,0.149452401,0.211120471,0.170682393,0.135636057,0.087278854,0.04802022,0.037405223,0.029317607,0.002695872,0.002695872,0.001179444,0.001347936,0,0,5.05E-04,0.00E+00
high,4:00,FALSE,0.00534858,0.003688676,0.015676872,0.086868314,0.139063076,0.213758761,0.182773884,0.131870159,0.087606049,0.05256363,0.040944301,0.028587237,0.003135374,0.002213206,0.001106603,0.003135374,0.000737735,-7.78E-05,1.00E-03,0.00E+00
high,5:00,FALSE,0.007850242,0.003623188,0.014039855,0.089975845,0.154891305,0.211352657,0.169836956,0.133907005,0.083182367,0.054347826,0.038194445,0.027173913,0.004981884,0.003019324,0.001358695,0.001509662,-2.45E-04,0.000396135,6.04E-04,0.00E+00
high,6:00,FALSE,0.008983452,0.00535855,0.01465721,0.089676911,0.145311269,0.215287628,0.175256107,0.129078014,0.086524823,0.052009456,0.037667455,0.030260047,0.003467297,0.003467297,0.001103231,0.000788022,0.000788022,0,3.15E-04,0
high,7:00,FALSE,0.008148544,0.004408229,0.010820197,0.094843709,0.163905957,0.207854662,0.179668715,0.12075875,0.086828747,0.049158429,0.036067326,0.027785199,0.002938819,0.003740315,0.001335827,0.001202244,5.34E-04,-0.000267165,2.67E-04,0.00E+00
high,8:00,FALSE,0.008952411,0.004240616,0.015234804,0.08858175,0.14716507,0.206376629,0.182660594,0.129103188,0.084341134,0.04915973,0.041934977,0.026543113,0.005182975,0.004554735,0.002198838,0.003298256,4.71E-04,-0.00031412,3.14E-04,0
high,9:00,FALSE,0.007594519,0.005283143,0.009080403,0.081228331,0.136536239,0.194815915,0.183754334,0.131087998,0.086346376,0.058114578,0.045897309,0.031368664,0.007594519,0.006108635,0.008254911,0.004622751,0.000660393,6.51E-04,0.00E+00,0.001
high,10:00,FALSE,0.00863842,0.003290827,0.010489511,0.07795146,0.119909502,0.179350062,0.155080214,0.135746606,0.100987248,0.061085973,0.055327026,0.046071576,0.008227067,0.010695187,0.01357466,0.007198684,0.001645413,0.002468121,0.000822706,0.001439737
high,11:00,FALSE,0.006892697,0.005216096,0.007265276,0.081222056,0.098919523,0.172317437,0.142883756,0.141207153,0.105439642,0.068368108,0.072466468,0.047690015,0.008010432,0.013599106,0.013226527,0.005029806,0.002608048,0.003539493,0.001304024,0.002794337
high,12:00,FALSE,0.01166348,0.006500956,0.008030593,0.085277246,0.095219886,0.163479923,0.130019121,0.139005736,0.10707457,0.074569789,0.07208413,0.04875717,0.010325048,0.013193117,0.012810707,0.008986616,0.003632887,0.004397706,0.003250478,0.001720841
high,13:00,FALSE,0.010852218,0.003830195,0.007660389,0.07724226,0.092084265,0.164698372,0.143791892,0.14012129,0.103574848,0.082827961,0.068943504,0.047717843,0.016278327,0.00989467,0.012448133,0.007660389,0.002393872,0.004149377,0.001755506,0.002074689
high,14:00,FALSE,0.012468458,0.00445302,0.005046757,0.065904705,0.093958736,0.162089951,0.147543417,0.126911088,0.105981891,0.085349562,0.079115333,0.051358172,0.011726287,0.016921479,0.011874721,0.007273267,0.004156153,0.00371085,0.001929643,0.00222651
high,15:00,FALSE,0.013122294,0.003111472,0.006628788,0.067640693,0.099296537,0.153544372,0.14163961,0.127435065,0.103760823,0.090232684,0.082521645,0.052083333,0.017180736,0.010146104,0.013528138,0.007305195,0.001623377,0.004058441,0.002840909,0.002299784
high,16:00,FALSE,0.010537734,0.006353634,0.008058268,0.077948241,0.107236944,0.163179916,0.140089881,0.122733612,0.109561445,0.083062141,0.070199907,0.051139005,0.013637068,0.011467535,0.007593367,0.005888734,0.001549667,0.004339067,0.002169534,0.0032543
high,17:00,FALSE,0.01164365,0.004603304,0.008258868,0.083130246,0.111291633,0.170728405,0.151638235,0.124695369,0.104386678,0.076902247,0.065664771,0.04224208,0.009206607,0.009071216,0.009206607,0.005551043,0.002978608,0.003520173,0.002572434,0.002707826
high,18:00,FALSE,0.010208746,0.00457108,0.010513485,0.080755752,0.106506171,0.182233734,0.157549901,0.13012342,0.09736401,0.076794149,0.056986134,0.046320281,0.006704251,0.008532683,0.009751638,0.004113972,0.001676063,0.004418711,0.002133171,0.002742648
high,19:00,FALSE,0.010055377,0.005100554,0.011949869,0.080151559,0.124890703,0.192218012,0.169775576,0.130574176,0.086855145,0.060769455,0.058292043,0.036723987,0.005683474,0.006412125,0.008452346,0.003497523,0.002040221,0.002623142,0.002477412,0.001457301
high,20:00,FALSE,0.010585847,0.004640371,0.013341067,0.086136891,0.138341068,0.202581206,0.172853828,0.124564966,0.086426914,0.056119489,0.051479119,0.031467517,0.004930394,0.005075407,0.003480278,0.002320186,0.001450116,0.001450116,0.001450116,0.001305104
high,21:00,FALSE,0.008435583,0.004729039,0.012525562,0.089340491,0.144043967,0.2101227,0.179831288,0.117586912,0.087423313,0.052658487,0.045117586,0.031313906,0.004473415,0.005240287,0.002684049,0.001533742,0.00063906,0.000511247,0.000894683,0.000894683
high,22:00,FALSE,0.01091344,0.005830468,0.013454926,0.079234564,0.142173718,0.218717297,0.176110032,0.124831813,0.089849006,0.048288234,0.042457767,0.034683809,0.004783974,0.00358798,0.002092988,0.001644491,0.000597997,7.47E-04,0.00E+00,0
high,23:00,FALSE,0.006560581,0.004048018,0.015633724,0.083752094,0.145728643,0.218592965,0.176996091,0.124092686,0.091429369,0.050251256,0.039223897,0.032244557,0.003629257,0.002931323,0.001814629,0.001675042,0.000837521,5.58E-04,-0.000279174,2.79E-04
high,0:00,TRUE,0.008327025,0.003028009,0.021953066,0.109008327,0.138909917,0.194928084,0.164647994,0.127933384,0.105601817,0.054125662,0.037093112,0.026116578,0.004163513,0.000757002,0.002649508,7.57E-04,-0.000378501,3.79E-04,0,0
high,1:00,TRUE,0.011001517,0.003414264,0.017071321,0.11229135,0.134294386,0.202579666,0.169954476,0.122534143,0.095978756,0.051593323,0.039074355,0.029969651,0.004552352,0.001517451,0.002655538,0.000758726,0,0.000758725,0,0
high,2:00,TRUE,0.014604462,0.003245437,0.015415821,0.113590264,0.154158215,0.201217038,0.176064909,0.114807302,0.081541582,0.047464503,0.040162272,0.030020284,0.002434077,0.001622718,0.002028398,0.000811359,0,0.000811359,0,0
high,3:00,TRUE,0.014319809,0.002784407,0.020684169,0.116945107,0.148766906,0.200079554,0.175417661,0.122911695,0.07557677,0.046539379,0.037788385,0.032617343,0.001988863,0.00159109,0.001988862,0,0,0,0,0
high,4:00,TRUE,0.016115352,0.001696353,0.016963528,0.123833758,0.145462256,0.198049194,0.17302799,0.115351993,0.08524173,0.047073792,0.033502968,0.033502969,0.003392706,0.002544529,0.004240882,0,0,0,0,0
high,5:00,TRUE,0.016556291,0.003725166,0.014900662,0.118377484,0.15397351,0.193294702,0.177566225,0.112996688,0.080711921,0.043046358,0.046357616,0.030215231,0.001241722,0.002897351,0.002897351,0.001241722,0,0,0,0
