,group,hour,weekend,density
156,very_high,12.0,False,"[ 0.00584864  0.00052902  0.00026451  0.0008817   0.00411462  0.0044673
  0.00526084  0.00673035  0.00749449  0.00852314  0.0131374   0.01307862
  0.00952241  0.00937546  0.01725202  0.07227039  0.01554739  0.00193975
  0.00235121  0.00141073]"
157,very_high,13.0,False,"[ 0.00536642  0.00069244  0.00020196  0.00095211  0.00487594  0.00467398
  0.00476053  0.007588    0.00983843  0.0101558   0.01442585  0.01358915
  0.00879977  0.00954991  0.01788806  0.06699365  0.01485863  0.00138488
  0.00225043  0.00115407]"
158,very_high,14.0,False,"[ 0.00499497  0.00046933  0.00033523  0.00184378  0.00660409  0.00516259
  0.00499497  0.0074757   0.01039222  0.00995642  0.01679517  0.01518605
  0.00871606  0.00952062  0.01713041  0.06225277  0.01334227  0.0015756
  0.00227958  0.00097218]"
159,very_high,15.0,False,"[ 0.00429114  0.00059416  0.00016504  0.00161743  0.0067998   0.00597458
  0.00617264  0.00854927  0.01039776  0.01079386  0.01666942  0.01491995
  0.01125598  0.00934148  0.01594322  0.05984486  0.01178412  0.00125433
  0.00260769  0.00102327]"
160,very_high,16.0,False,"[ 0.0047074   0.00074158  0.00025794  0.00135418  0.00535225  0.00548122
  0.00509431  0.00796389  0.00931807  0.01151056  0.01360632  0.01347735
  0.00960825  0.00915686  0.01763663  0.06641947  0.01334838  0.00132194
  0.00248267  0.00116073]"
161,very_high,17.0,False,"[ 0.00425089  0.00077289  0.00020809  0.00175386  0.00502378  0.00630202
  0.00529132  0.00755054  0.00989893  0.01186088  0.01521998  0.01438763
  0.01028537  0.00832342  0.01753864  0.06340666  0.01340666  0.00115933
  0.00228894  0.00107015]"
162,very_high,18.0,False,"[ 0.0045497   0.00093487  0.00034279  0.00127766  0.00442505  0.0057962
  0.00598317  0.008445    0.00978498  0.01043939  0.01502026  0.01321284
  0.00825802  0.00797756  0.01642256  0.0672172   0.01421003  0.0019009
  0.0026488   0.00115301]"
163,very_high,19.0,False,"[ 0.00441062  0.00065228  0.00046591  0.00149091  0.00642957  0.00633639
  0.00698866  0.00888337  0.00965989  0.01093337  0.01332505  0.01456748
  0.00872806  0.00720609  0.01562354  0.06581767  0.01416369  0.00127349
  0.00211213  0.00093182]"
164,very_high,20.0,False,"[ 0.00436995  0.0004789   0.00017959  0.00191559  0.00661479  0.007393
  0.0068243   0.00856031  0.01053577  0.01017659  0.01275067  0.01242143
  0.00897935  0.00817121  0.01577372  0.06542951  0.01493565  0.00113738
  0.00242442  0.00092787]"
165,very_high,21.0,False,"[ 0.0042995   0.00096519  0.00040948  0.00216438  0.00763381  0.00734133
  0.00804329  0.0095057   0.01079263  0.01050015  0.01415619  0.01319099
  0.00833577  0.00728283  0.01427318  0.06270839  0.01436092  0.00111144
  0.00225212  0.00067271]"
166,very_high,22.0,False,"[ 0.00538197  0.0006877   0.0003887   0.00230229  0.00651816  0.00702646
  0.00699656  0.00882045  0.00929885  0.01001644  0.01357453  0.01345493
  0.00813276  0.00714606  0.01542832  0.06506204  0.01503962  0.00149499
  0.00239199  0.0008372 ]"
167,very_high,23.0,False,"[ 0.0045413   0.00064005  0.00018287  0.00176775  0.00722341  0.0073758
  0.00786346  0.0086559   0.01054557  0.00938738  0.01402012  0.01264858
  0.00682719  0.00719293  0.0143249   0.06629077  0.01627553  0.00131058
  0.0021335   0.00079244]"
168,very_high,0.0,True,"[ 0.00641523  0.00098696  0.00035249  0.00140994  0.00620374  0.00634473
  0.00719069  0.00810716  0.01022207  0.00979908  0.0117025   0.01240747
  0.00655622  0.00641523  0.01522735  0.06915756  0.01720127  0.00098696
  0.00204441  0.00126895]"
169,very_high,1.0,True,"[ 0.00599047  0.00047651  0.00020422  0.00142954  0.00578625  0.00701157
  0.0059224   0.009258    0.00918993  0.0089857   0.01143635  0.01089176
  0.00762423  0.00680735  0.01654187  0.07113683  0.01742682  0.0010211
  0.00224643  0.00061266]"
170,very_high,2.0,True,"[ 0.00698985  0.00082676  0.0003758   0.00195415  0.00586246  0.00774145
  0.00646374  0.00834273  0.00909433  0.01059752  0.01360391  0.01127396
  0.00796693  0.00751597  0.01518226  0.06651635  0.01615934  0.00060128
  0.00195415  0.00097708]"
171,very_high,3.0,True,"[ 0.0057971   0.00096618  0.00048309  0.0015873   0.00559006  0.00607315
  0.00641822  0.00752243  0.00814355  0.00966184  0.01249137  0.01076605
  0.00752243  0.00772947  0.01573499  0.07239476  0.01711525  0.00075914
  0.00248447  0.00075914]"
172,very_high,4.0,True,"[ 0.00590534  0.00034737  0.00043422  0.00147634  0.00660009  0.00790274
  0.00781589  0.00911854  0.00825011  0.01068172  0.01181068  0.01094225
  0.00877117  0.00807642  0.01415545  0.06660877  0.01693443  0.00052106
  0.00243161  0.00121581]"
173,very_high,5.0,True,"[ 0.00654397  0.00088616  0.000409    0.00109066  0.0060668   0.00661213
  0.00565781  0.00736196  0.00811179  0.01015678  0.01117928  0.00988412
  0.00715746  0.00797546  0.01554192  0.07321063  0.01826858  0.000818
  0.00211316  0.00095433]"
174,very_high,6.0,True,"[ 0.00708383  0.0008658   0.00055096  0.00133806  0.00747737  0.0077135
  0.00850059  0.00936639  0.00850059  0.01007477  0.01054703  0.01196379
  0.00661157  0.00731995  0.01353798  0.06595828  0.01810311  0.00078709
  0.00243998  0.00125935]"
175,very_high,7.0,True,"[ 0.00700201  0.00080483  0.00056338  0.00128773  0.00603622  0.00796781
  0.00668008  0.00877264  0.0098994   0.00981891  0.0122334   0.01255533
  0.00643863  0.00804829  0.01392354  0.0672837   0.01706237  0.0004829
  0.00185111  0.00128773]"
176,very_high,8.0,True,"[ 0.00688872  0.0008327   0.0005299   0.00174111  0.00719152  0.00757002
  0.00757002  0.00953823  0.00847843  0.00878123  0.01226344  0.01127933
  0.00772142  0.00711582  0.01423164  0.0669947   0.01688115  0.0009084
  0.00219531  0.0012869 ]"
177,very_high,9.0,True,"[ 0.00645629  0.00058034  0.00036271  0.00137831  0.00638375  0.00594849
  0.00623867  0.00812477  0.00856003  0.00899528  0.01211462  0.00993834
  0.00892274  0.00768952  0.01632209  0.0726877   0.01523395  0.00087051
  0.00217628  0.0010156 ]"
178,very_high,10.0,True,"[ 0.00644444  0.00051852  0.00051852  0.00125926  0.006       0.00644444
  0.00614815  0.00755556  0.00792593  0.00896296  0.012       0.01059259
  0.00674074  0.00725926  0.01614815  0.07318519  0.0182963   0.00059259
  0.00237037  0.00103704]"
179,very_high,11.0,True,"[ 0.00615621  0.00084648  0.00030781  0.00076953  0.00646402  0.00515583
  0.00454021  0.00707965  0.00884956  0.00869565  0.0115429   0.01085033
  0.00838784  0.00823394  0.01616006  0.07364371  0.01785302  0.00053867
  0.00300115  0.00092343]"
180,very_high,12.0,True,"[ 0.00573451  0.00127434  0.00014159  0.00141593  0.0060177   0.00615929
  0.00615929  0.00729204  0.0099823   0.00927434  0.01139823  0.01132743
  0.00984071  0.00835398  0.01536283  0.06888496  0.01741593  0.00070796
  0.00226549  0.00099115]"
181,very_high,13.0,True,"[  5.53608970e-03   9.81079187e-04   7.00770848e-05   1.05115627e-03
   5.95655221e-03   5.88647512e-03   5.74632095e-03   8.47932726e-03
   9.32025228e-03   1.12123336e-02   1.17028732e-02   1.24737211e-02
   8.82971268e-03   7.84863350e-03   1.69586545e-02   6.73440785e-02
   1.61878066e-02   1.54169587e-03   1.89208129e-03   9.81079187e-04]"
182,very_high,14.0,True,"[ 0.00663636  0.00072727  0.00027273  0.00136364  0.00690909  0.00618182
  0.00581818  0.00745455  0.00854545  0.00990909  0.01181818  0.01227273
  0.00790909  0.00781818  0.01572727  0.06990909  0.016       0.00072727
  0.00254545  0.00145455]"
183,very_high,15.0,True,"[ 0.00532787  0.00090164  0.00016393  0.00131148  0.00639344  0.00672131
  0.0052459   0.00983607  0.00942623  0.01016393  0.01172131  0.01336066
  0.00909836  0.00803279  0.01491803  0.06819672  0.01442623  0.00106557
  0.00229508  0.00139344]"
184,very_high,16.0,True,"[ 0.00527489  0.00089153  0.00014859  0.00111441  0.00624071  0.00438336
  0.00549777  0.0089896   0.01010401  0.01032689  0.01196137  0.01166419
  0.00802377  0.00720654  0.01656761  0.07080238  0.01597325  0.00185736
  0.00185736  0.00111441]"
185,very_high,17.0,True,"[ 0.0059453   0.00055489  0.00015854  0.00142687  0.00697582  0.00554895
  0.0051526   0.00879905  0.0124455   0.010543    0.01046373  0.0137931
  0.0097503   0.0084027   0.01498216  0.06460563  0.01498216  0.00198177
  0.00214031  0.0013476 ]"
186,very_high,18.0,True,"[  7.32657833e-03   2.33826968e-04   7.79423227e-05   1.40296181e-03
   6.46921278e-03   6.70303975e-03   7.01480904e-03   8.80748246e-03
   1.04442712e-02   9.97661730e-03   1.09898675e-02   1.42634451e-02
   9.82073266e-03   8.80748246e-03   1.44972720e-02   6.27435698e-02
   1.48869836e-02   2.02650039e-03   2.18238504e-03   1.32501949e-03]"
187,very_high,19.0,True,"[ 0.00679573  0.00047412  0.00015804  0.00181746  0.00671671  0.00663769
  0.00426709  0.00790202  0.0113789   0.00916634  0.01129988  0.01232714
  0.00576847  0.00679573  0.01469775  0.07230344  0.01675227  0.00126432
  0.00229158  0.0011853 ]"
188,very_high,20.0,True,"[ 0.00628437  0.00054988  0.00015711  0.00164965  0.0069128   0.00644148
  0.00542027  0.00919089  0.01068342  0.01084053  0.01233307  0.01186174
  0.00824823  0.0076198   0.01437549  0.06802828  0.0145326   0.00164965
  0.00204242  0.00117832]"
189,very_high,21.0,True,"[ 0.00500195  0.00093787  0.00015631  0.00132864  0.00578351  0.00539273
  0.0063306   0.00890973  0.00875342  0.01094177  0.010551    0.01180148
  0.00734662  0.0077374   0.01500586  0.07338804  0.01586557  0.00156311
  0.00226651  0.00093787]"
190,very_high,22.0,True,"[ 0.00615247  0.00115916  0.          0.00142666  0.00775747  0.00490415
  0.00615247  0.0076683   0.01069996  0.01069996  0.01069996  0.01194828
  0.0087383   0.0087383   0.01408827  0.06856888  0.01569327  0.00160499
  0.00240749  0.00089166]"
191,very_high,23.0,True,"[  5.73476703e-03   1.03544405e-03   7.96495420e-05   1.99123855e-03
   7.72600558e-03   5.97371565e-03   7.40740741e-03   1.07526882e-02
   1.21863799e-02   1.06730386e-02   1.13102350e-02   1.40183194e-02
   8.44285145e-03   7.64635603e-03   1.42572680e-02   6.29231382e-02
   1.40979689e-02   1.35404221e-03   1.67264038e-03   7.16845878e-04]"
192,high,0.0,False,"[  1.18954453e-03   9.39114102e-04   2.25387385e-03   1.70605729e-02
   2.93629676e-02   4.38879324e-02   3.63124120e-02   2.59821568e-02
   1.67475348e-02   1.08624198e-02   7.51291282e-03   5.75989983e-03
   6.57379872e-04   4.69557051e-04   2.81734231e-04   4.69557051e-04
   1.87822820e-04   0.00000000e+00   6.26076068e-05   0.00000000e+00]"
193,high,1.0,False,"[  1.46121561e-03   9.94870201e-04   2.30063734e-03   1.80942018e-02
   3.09031556e-02   4.19710866e-02   3.42608425e-02   2.67682263e-02
   1.66018965e-02   1.07259443e-02   8.02114099e-03   6.00031090e-03
   7.77242344e-04   3.41986631e-04   1.86538163e-04   3.10896938e-04
   1.55448469e-04   6.21793875e-05   0.00000000e+00   6.21793875e-05]"
194,high,2.0,False,"[  1.34357006e-03   1.02367242e-03   2.39923225e-03   1.78502879e-02
   3.06461932e-02   4.31222009e-02   3.40690979e-02   2.69993602e-02
   1.68266155e-02   1.12923864e-02   7.10172745e-03   5.50223928e-03
   4.47856686e-04   6.07805502e-04   1.91938580e-04   4.47856686e-04
   0.00000000e+00   0.00000000e+00   6.39795266e-05   6.39795266e-05]"
195,high,3.0,False,"[  1.48948054e-03   1.15434742e-03   2.75553901e-03   1.89536399e-02
   2.96406628e-02   4.13330851e-02   3.35877863e-02   2.82256563e-02
   1.77248185e-02   1.00912307e-02   7.70806181e-03   5.58555204e-03
   5.58555204e-04   5.58555204e-04   2.60659095e-04   2.60659095e-04
   0.00000000e+00   0.00000000e+00   3.72370136e-05   7.44740272e-05]"
196,high,4.0,False,"[  1.14239086e-03   7.75193798e-04   2.93757650e-03   1.65238678e-02
   2.77845777e-02   4.16156671e-02   3.59445124e-02   2.73765810e-02
   1.75438596e-02   1.17503060e-02   8.60873113e-03   5.63035496e-03
   6.52794778e-04   4.89596083e-04   2.03998368e-04   6.52794778e-04
   1.63198694e-04   4.07996736e-05   8.15993472e-05   8.15993472e-05]"
197,high,5.0,False,"[  1.52418820e-03   5.63286945e-04   2.65076209e-03   1.76607025e-02
   3.07819748e-02   4.15506958e-02   3.31345262e-02   2.80980782e-02
   1.67992048e-02   1.16964877e-02   7.98542081e-03   5.26838966e-03
   1.06030484e-03   5.30152419e-04   2.31941683e-04   2.98210736e-04
   3.31345262e-05   0.00000000e+00   6.62690524e-05   6.62690524e-05]"
198,high,6.0,False,"[  1.69844021e-03   1.03986135e-03   2.73830156e-03   1.77469671e-02
   2.91161179e-02   4.13864818e-02   3.44194107e-02   2.73830156e-02
   1.75389948e-02   1.11611785e-02   7.69497400e-03   5.99653380e-03
   6.93240901e-04   7.27902946e-04   2.42634315e-04   1.73310225e-04
   1.73310225e-04   0.00000000e+00   6.93240901e-05   0.00000000e+00]"
199,high,7.0,False,"[  1.58932879e-03   8.51426139e-04   1.95828012e-03   1.82772811e-02
   3.25812402e-02   4.03575990e-02   3.57031361e-02   2.55995459e-02
   1.79650915e-02   1.06144459e-02   7.26550305e-03   5.30722293e-03
   5.67617426e-04   7.94664396e-04   2.27046970e-04   2.55427842e-04
   5.67617426e-05   0.00000000e+00   2.83808713e-05   0.00000000e+00]"
200,high,8.0,False,"[  1.77281681e-03   8.20748523e-04   3.05318450e-03   1.70059094e-02
   2.93499672e-02   3.98227183e-02   3.58831254e-02   2.70518713e-02
   1.72685489e-02   1.06369009e-02   8.92974393e-03   5.25279054e-03
   1.01772817e-03   9.19238345e-04   4.59619173e-04   6.56598818e-04
   3.28299409e-05   0.00000000e+00   6.56598818e-05   0.00000000e+00]"
201,high,9.0,False,"[  1.40869871e-03   1.05652404e-03   1.79609086e-03   1.55309033e-02
   2.72231027e-02   3.81053002e-02   3.66261666e-02   2.63778834e-02
   1.76087339e-02   1.24317662e-02   9.79045607e-03   6.23349181e-03
   1.62000352e-03   1.26782884e-03   1.62000352e-03   9.50871632e-04
   1.05652404e-04   7.04349357e-05   1.05652404e-04   7.04349357e-05]"
202,high,10.0,False,"[ 0.00164481  0.000489    0.00186708  0.01466993  0.02351634  0.03503001
  0.03129584  0.02809513  0.02031563  0.01324739  0.01164703  0.00920204
  0.00164481  0.00208935  0.00280062  0.00133363  0.00013336  0.00053345
  0.00017782  0.00026673]"
203,high,11.0,False,"[ 0.00147965  0.00094533  0.00156186  0.01565968  0.02018085  0.0325113
  0.02856556  0.02860666  0.02207152  0.01393342  0.01524866  0.00933005
  0.00152076  0.0027949   0.00250719  0.00102754  0.00053432  0.00069873
  0.00024661  0.00057542]"
204,high,12.0,False,"[ 0.00245399  0.0012693   0.00160779  0.01683943  0.01916649  0.03080178
  0.02517453  0.02809393  0.02208589  0.01565475  0.0154432   0.00998519
  0.00198858  0.00266554  0.00241168  0.00186165  0.00071927  0.00088851
  0.00055003  0.00033848]"
205,high,13.0,False,"[ 0.00212802  0.00078943  0.00151021  0.01541102  0.01801956  0.03123391
  0.02790458  0.02886563  0.02107431  0.01719581  0.01472456  0.00974773
  0.00326068  0.00195641  0.00264287  0.00147589  0.00051484  0.00085807
  0.00030891  0.00037755]"
206,high,14.0,False,"[ 0.00241538  0.00088988  0.001017    0.01255363  0.01830605  0.03108215
  0.02949309  0.02650564  0.02110281  0.01779755  0.01662164  0.01036072
  0.00232004  0.0034006   0.0023836   0.00143016  0.0008581   0.00063563
  0.00038138  0.00044494]"
207,high,15.0,False,"[ 0.00268931  0.00056617  0.00124558  0.01302194  0.01939137  0.02932767
  0.02717622  0.02646851  0.02092003  0.01930644  0.01763623  0.01047417
  0.00351026  0.00192498  0.00268931  0.00144374  0.0003397   0.00082095
  0.00059448  0.00045294]"
208,high,16.0,False,"[ 0.00202793  0.0012633   0.0015625   0.01492686  0.02150931  0.03134973
  0.02759309  0.02539894  0.02224069  0.01761968  0.01442819  0.01023936
  0.0028258   0.00222739  0.0015625   0.00123005  0.0002992   0.00073138
  0.00039894  0.00056516]"
209,high,17.0,False,"[ 0.00242819  0.00082914  0.00165828  0.01602014  0.02188333  0.03289902
  0.02973053  0.02641398  0.02197216  0.01610897  0.01332544  0.00805449
  0.0017175   0.00180634  0.00177672  0.00115487  0.00056263  0.00062185
  0.00050341  0.00053302]"
210,high,18.0,False,"[ 0.00196271  0.00098135  0.00209356  0.01615963  0.02073929  0.03493621
  0.03091266  0.02646385  0.02044488  0.01642133  0.0116454   0.00922473
  0.00124305  0.00176644  0.00193     0.00088322  0.00029441  0.00088322
  0.00042525  0.00058881]"
211,high,19.0,False,"[ 0.00194815  0.00103692  0.00241948  0.01542812  0.02444619  0.03714061
  0.03283582  0.02702278  0.01803614  0.01344855  0.01219167  0.00754124
  0.00113119  0.00125687  0.00175962  0.00069128  0.00040848  0.00050275
  0.00047133  0.0002828 ]"
212,high,20.0,False,"[ 0.00208107  0.00090076  0.00257804  0.016369    0.02724025  0.0402547
  0.03376301  0.02587358  0.01764249  0.01236217  0.01040534  0.00621214
  0.00099394  0.00105606  0.00068334  0.00046591  0.00031061  0.00031061
  0.00024849  0.00024849]"
213,high,21.0,False,"[ 0.0016933   0.00092858  0.00253994  0.01750649  0.02864946  0.04093951
  0.03479448  0.02468933  0.0180254   0.01147071  0.00920388  0.00622696
  0.00084665  0.00101051  0.00051891  0.00032773  0.00013656  0.00010924
  0.00019118  0.00019118]"
214,high,22.0,False,"[  1.99068871e-03   1.05956012e-03   2.79338578e-03   1.51228127e-02
   2.82549366e-02   4.19650024e-02   3.45801894e-02   2.61037085e-02
   1.83657088e-02   1.07882485e-02   9.08653074e-03   7.09584203e-03
   9.95344357e-04   7.70589180e-04   4.17402472e-04   3.53186707e-04
   9.63236475e-05   6.42157650e-05   9.63236475e-05   0.00000000e+00]"
215,high,23.0,False,"[  1.40522377e-03   7.33160226e-04   3.02428593e-03   1.59462349e-02
   2.85016038e-02   4.29204216e-02   3.52527875e-02   2.65770582e-02
   1.84817474e-02   1.06613716e-02   7.85092409e-03   6.41515198e-03
   7.63708569e-04   5.19321827e-04   3.05483428e-04   3.36031770e-04
   1.83290057e-04   6.10966855e-05   0.00000000e+00   6.10966855e-05]"
216,high,0.0,True,"[  1.56314274e-03   4.11353353e-04   4.44261621e-03   2.08144796e-02
   2.73138626e-02   3.86672151e-02   3.16742081e-02   2.66556972e-02
   2.21308104e-02   1.17647059e-02   7.65117236e-03   5.26532291e-03
   9.04977376e-04   0.00000000e+00   5.75894694e-04   8.22706705e-05
   0.00000000e+00   8.22706705e-05   0.00000000e+00   0.00000000e+00]"
217,high,1.0,True,"[ 0.00205508  0.00073983  0.00320592  0.02178381  0.02614057  0.03904644
  0.03337443  0.02531854  0.01989314  0.01208385  0.0082203   0.00608303
  0.00098644  0.00016441  0.00057542  0.00016441  0.          0.00016441
  0.          0.        ]"
218,high,2.0,True,"[ 0.002761    0.00060397  0.00319241  0.02217429  0.03062985  0.03934426
  0.0354616   0.02364107  0.01570319  0.01113028  0.00793788  0.00595341
  0.00051769  0.00025884  0.00034513  0.00017256  0.          0.00017256
  0.          0.        ]"
219,high,3.0,True,"[ 0.00297073  0.00043687  0.0037571   0.02201835  0.02944517  0.0395806
  0.03433814  0.02586282  0.01494102  0.01013543  0.00847532  0.00698995
  0.0003495   0.00026212  0.00043687  0.          0.          0.          0.
  0.        ]"
220,high,4.0,True,"[ 0.00331187  0.00036799  0.00312787  0.02474701  0.02842686  0.03928243
  0.03302668  0.02391904  0.01766329  0.01067157  0.00671573  0.00699172
  0.00064397  0.00045998  0.00064397  0.          0.          0.          0.
  0.        ]"
221,high,5.0,True,"[ 0.00365631  0.00073126  0.00265082  0.02294333  0.02989031  0.03720293
  0.03510055  0.023766    0.01627057  0.01023766  0.0095064   0.00630713
  0.00027422  0.00054845  0.00063985  0.00027422  0.          0.          0.
  0.        ]"
222,high,6.0,True,"[ 0.00252419  0.00058898  0.00269247  0.02431637  0.03399243  0.03819941
  0.03230963  0.0216239   0.01741691  0.01068574  0.00757257  0.00639462
  0.00025242  0.0004207   0.00058898  0.0004207   0.          0.          0.
  0.        ]"
223,high,7.0,True,"[  3.31392745e-03   1.07478728e-03   3.04523063e-03   2.25705329e-02
   2.91983878e-02   3.79758173e-02   3.31392745e-02   2.40035826e-02
   1.70174653e-02   1.10165696e-02   9.31482311e-03   6.62785490e-03
   1.79131214e-04   8.95656068e-04   3.58262427e-04   1.79131214e-04
   0.00000000e+00   0.00000000e+00   0.00000000e+00   8.95656068e-05]"
224,high,8.0,True,"[ 0.00355225  0.00024783  0.00330442  0.02329616  0.03155721  0.03800083
  0.03320942  0.0228005   0.01668732  0.01049153  0.00925238  0.00636101
  0.00041305  0.00016522  0.00049566  0.00016522  0.          0.          0.
  0.        ]"
225,high,9.0,True,"[ 0.00230803  0.00062139  0.00337328  0.02006214  0.02893919  0.04376387
  0.03160231  0.02370173  0.01731025  0.01047492  0.00861074  0.00719041
  0.00053262  0.00053262  0.00053262  0.00044385  0.          0.          0.
  0.        ]"
226,high,10.0,True,"[ 0.00234489  0.00068393  0.00312653  0.02393747  0.0295066   0.03917929
  0.02901808  0.02550073  0.0171959   0.0123107   0.00869565  0.00625305
  0.00078163  0.00039082  0.00058622  0.00048852  0.          0.          0.
  0.        ]"
227,high,11.0,True,"[ 0.00183486  0.00040775  0.00377166  0.0196738   0.02589195  0.04199796
  0.03414883  0.02426096  0.0166157   0.01141692  0.01060143  0.00713558
  0.00091743  0.00030581  0.00061162  0.00040775  0.          0.          0.
  0.        ]"
228,high,12.0,True,"[  2.31859167e-03   8.58737656e-04   3.43495062e-03   2.55045084e-02
   3.09145556e-02   3.66680979e-02   3.28896522e-02   2.17260627e-02
   1.65736368e-02   1.03907256e-02   8.93087162e-03   7.38514384e-03
   5.15242593e-04   6.86990125e-04   6.86990125e-04   3.43495062e-04
   8.58737656e-05   8.58737656e-05   0.00000000e+00   0.00000000e+00]"
229,high,13.0,True,"[ 0.00164948  0.00065979  0.0025567   0.02457732  0.02680412  0.03670103
  0.03406186  0.02375258  0.0182268   0.0105567   0.01039175  0.00717526
  0.00049485  0.00082474  0.00082474  0.0003299   0.          0.00024742
  0.00016495  0.        ]"
230,high,14.0,True,"[ 0.00171331  0.0005711   0.00365505  0.0256996   0.02535694  0.03563678
  0.03095374  0.0245574   0.0195317   0.01085094  0.0106225   0.00765277
  0.0005711   0.0005711   0.0011422   0.00045688  0.00022844  0.00011422
  0.00011422  0.        ]"
231,high,15.0,True,"[ 0.00247148  0.0006654   0.00237643  0.01929658  0.02480989  0.03973384
  0.03193916  0.02414449  0.01910646  0.01178707  0.01093156  0.0088403
  0.00104563  0.00057034  0.00104563  0.00038023  0.00019011  0.00019011
  0.00028517  0.00019011]"
232,high,16.0,True,"[  2.00477327e-03   6.68257757e-04   2.67303103e-03   2.16706444e-02
   2.61575179e-02   3.81861575e-02   3.41766110e-02   2.40572792e-02
   1.58472554e-02   1.15513126e-02   1.25059666e-02   7.54176611e-03
   7.63723150e-04   5.72792363e-04   2.86396181e-04   4.77326969e-04
   1.90930788e-04   1.90930788e-04   9.54653938e-05   3.81861575e-04]"
233,high,17.0,True,"[  2.45762712e-03   6.77966102e-04   1.94915254e-03   2.00847458e-02
   2.69491525e-02   4.29661017e-02   3.16101695e-02   2.35593220e-02
   1.72881356e-02   1.11016949e-02   1.03389831e-02   6.94915254e-03
   1.18644068e-03   5.08474576e-04   7.62711864e-04   6.77966102e-04
   3.38983051e-04   2.54237288e-04   8.47457627e-05   2.54237288e-04]"
234,high,18.0,True,"[ 0.00213822  0.00061092  0.00221459  0.02260405  0.02817869  0.03902253
  0.03207331  0.02321497  0.01580756  0.01282932  0.00901107  0.00870561
  0.00076365  0.00053456  0.00045819  0.00099275  0.00030546  0.00015273
  0.0002291   0.00015273]"
235,high,19.0,True,"[  2.15475024e-03   7.83545544e-04   3.91772772e-03   1.90989226e-02
   2.69343781e-02   4.20176298e-02   3.54554358e-02   2.36043095e-02
   1.65523996e-02   1.11655240e-02   8.81488737e-03   6.36630754e-03
   4.89715965e-04   4.89715965e-04   6.85602351e-04   1.07737512e-03
   9.79431929e-05   1.95886386e-04   9.79431929e-05   0.00000000e+00]"
236,high,20.0,True,"[  2.28523064e-03   5.92467203e-04   3.04697419e-03   2.20059247e-02
   2.94540838e-02   4.02031316e-02   3.38552687e-02   2.42065171e-02
   1.59966145e-02   1.17647059e-02   9.22556073e-03   5.92467203e-03
   5.92467203e-04   0.00000000e+00   3.38552687e-04   1.69276344e-04
   0.00000000e+00   8.46381718e-05   2.53914515e-04   0.00000000e+00]"
237,high,21.0,True,"[ 0.00111784  0.00065207  0.00288775  0.02226362  0.02990219  0.04014905
  0.03148579  0.02533768  0.01667443  0.01173731  0.00987424  0.00605496
  0.00046577  0.00027946  0.00046577  0.00018631  0.00027946  0.
  0.00018631  0.        ]"
238,high,22.0,True,"[ 0.0014273   0.00080285  0.00321142  0.02247993  0.03024086  0.04362177
  0.03131133  0.02462087  0.01775201  0.00856378  0.00776093  0.00624442
  0.00071365  0.00044603  0.00053524  0.00026762  0.          0.          0.
  0.        ]"
239,high,23.0,True,"[ 0.00143667  0.00060491  0.00287335  0.02268431  0.03039698  0.0384121
  0.03153119  0.02298677  0.01928166  0.01149338  0.00922495  0.00695652
  0.00120983  0.00045369  0.00045369  0.          0.          0.          0.
  0.        ]"
